TransactionID,CustomerID,Age,Gender,Marital Status,Income,Date,ProductID,Product Name,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude
TR62593,281,35,0,Married,"3,03",2022-08-13,P5,Thai Tea,4200,2,8400,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR82285,281,35,0,Married,"3,03",2022-03-19,P9,Yoghurt,10000,1,10000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR226,281,35,0,Married,"3,03",2022-01-28,P8,Oat,16000,2,32000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR97515,281,35,0,Married,"3,03",2022-08-02,P2,Ginger Candy ,3200,4,12800,13,Buana,Buana,General Trade,-1.26916,116.825264
TR24434,281,35,0,Married,"3,03",2022-11-09,P1,Choco Bar,8800,3,26400,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR1290,281,35,0,Married,"3,03",2022-11-20,P9,Yoghurt,10000,5,50000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR34848,428,60,1,Married,"4,49",2022-08-28,P5,Thai Tea,4200,5,21000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR38698,428,60,1,Married,"4,49",2022-06-03,P9,Yoghurt,10000,5,50000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR58197,428,60,1,Married,"4,49",2022-11-08,P3,Crackers,7500,5,37500,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR61837,428,60,1,Married,"4,49",2022-10-13,P10,Cheese Stick,15000,2,30000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR59552,428,60,1,Married,"4,49",2022-04-01,P4,Potato Chip,12000,3,36000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR28689,428,60,1,Married,"4,49",2022-09-08,P10,Cheese Stick,15000,2,30000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR26926,428,60,1,Married,"4,49",2022-04-12,P5,Thai Tea,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR70798,428,60,1,Married,"4,49",2022-02-04,P3,Crackers,7500,4,30000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR75594,428,60,1,Married,"4,49",2022-10-26,P5,Thai Tea,4200,5,21000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR87911,428,60,1,Married,"4,49",2022-02-22,P2,Ginger Candy ,3200,5,16000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR34975,151,42,0,Married,"10,38",2022-11-22,P5,Thai Tea,4200,5,21000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR10611,151,42,0,Married,"10,38",2022-10-23,P4,Potato Chip,12000,4,48000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR21134,151,42,0,Married,"10,38",2022-12-28,P10,Cheese Stick,15000,1,15000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR75052,151,42,0,Married,"10,38",2022-01-11,P3,Crackers,7500,1,7500,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR3425,151,42,0,Married,"10,38",2022-11-03,P9,Yoghurt,10000,3,30000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR55343,151,42,0,Married,"10,38",2022-08-18,P4,Potato Chip,12000,5,60000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR87436,151,42,0,Married,"10,38",2022-01-19,P1,Choco Bar,8800,6,52800,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR41376,151,42,0,Married,"10,38",2022-03-13,P7,Coffee Candy,9400,4,37600,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR33278,151,42,0,Married,"10,38",2022-04-24,P1,Choco Bar,8800,9,79200,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR35393,146,27,0,Married,"3,16",2022-07-27,P4,Potato Chip,12000,3,36000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR41200,146,27,0,Married,"3,16",2022-02-13,P2,Ginger Candy ,3200,5,16000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR91700,146,27,0,Married,"3,16",2022-08-23,P10,Cheese Stick,15000,2,30000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR92504,146,27,0,Married,"3,16",2022-03-30,P10,Cheese Stick,15000,2,30000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR98274,146,27,0,Married,"3,16",2022-09-01,P5,Thai Tea,4200,3,12600,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR6043,146,27,0,Married,"3,16",2022-11-26,P8,Oat,16000,3,48000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR52428,146,27,0,Married,"3,16",2022-04-13,P5,Thai Tea,4200,4,16800,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR59728,146,27,0,Married,"3,16",2022-05-18,P2,Ginger Candy ,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR35408,353,25,0,Single,"1,32",2022-06-12,P2,Ginger Candy ,3200,4,12800,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR7290,353,25,0,Single,"1,32",2022-02-13,P7,Coffee Candy,9400,2,18800,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR7307,353,25,0,Single,"1,32",2022-11-25,P1,Choco Bar,8800,10,88000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR3269,353,25,0,Single,"1,32",2022-12-11,P4,Potato Chip,12000,3,36000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR40243,353,25,0,Single,"1,32",2022-03-21,P5,Thai Tea,4200,2,8400,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR52408,353,25,0,Single,"1,32",2022-08-14,P5,Thai Tea,4200,3,12600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR27254,353,25,0,Single,"1,32",2022-04-16,P9,Yoghurt,10000,7,70000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR65065,353,25,0,Single,"1,32",2022-06-11,P3,Crackers,7500,1,7500,13,Buana,Buana,General Trade,-1.26916,116.825264
TR16690,353,25,0,Single,"1,32",2022-08-29,P5,Thai Tea,4200,5,21000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR24067,353,25,0,Single,"1,32",2022-03-19,P1,Choco Bar,8800,2,17600,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR57125,353,25,0,Single,"1,32",2022-06-26,P9,Yoghurt,10000,3,30000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR35733,211,29,0,Married,"3,54",2022-09-14,P9,Yoghurt,10000,7,70000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR2139,211,29,0,Married,"3,54",2022-07-14,P5,Thai Tea,4200,4,16800,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR6602,211,29,0,Married,"3,54",2022-01-08,P8,Oat,16000,2,32000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR59839,211,29,0,Married,"3,54",2022-09-30,P7,Coffee Candy,9400,2,18800,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR6389,211,29,0,Married,"3,54",2022-12-10,P5,Thai Tea,4200,2,8400,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR37673,211,29,0,Married,"3,54",2022-10-22,P7,Coffee Candy,9400,5,47000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR85314,211,29,0,Married,"3,54",2022-04-11,P5,Thai Tea,4200,4,16800,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR75551,211,29,0,Married,"3,54",2022-12-12,P2,Ginger Candy ,3200,6,19200,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR83095,211,29,0,Married,"3,54",2022-03-28,P5,Thai Tea,4200,4,16800,13,Buana,Buana,General Trade,-1.26916,116.825264
TR39496,211,29,0,Married,"3,54",2022-11-20,P6,Cashew,18000,4,72000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR35748,429,37,1,Married,"8,97",2022-06-25,P5,Thai Tea,4200,5,21000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR91763,429,37,1,Married,"8,97",2022-11-26,P8,Oat,16000,3,48000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR39239,429,37,1,Married,"8,97",2022-04-10,P10,Cheese Stick,15000,4,60000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR35051,429,37,1,Married,"8,97",2022-02-12,P6,Cashew,18000,2,36000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR12173,429,37,1,Married,"8,97",2022-10-10,P2,Ginger Candy ,3200,4,12800,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR21396,429,37,1,Married,"8,97",2022-06-29,P4,Potato Chip,12000,4,48000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR52429,429,37,1,Married,"8,97",2022-04-26,P3,Crackers,7500,4,30000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR56832,429,37,1,Married,"8,97",2022-01-22,P4,Potato Chip,12000,5,60000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR27281,429,37,1,Married,"8,97",2022-09-23,P2,Ginger Candy ,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR49525,429,37,1,Married,"8,97",2022-05-18,P2,Ginger Candy ,3200,7,22400,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR36311,357,48,0,Married,"18,14",2022-08-11,P8,Oat,16000,1,16000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR78412,357,48,0,Married,"18,14",2022-12-05,P7,Coffee Candy,9400,5,47000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR41527,357,48,0,Married,"18,14",2022-09-30,P7,Coffee Candy,9400,5,47000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR69931,357,48,0,Married,"18,14",2022-09-29,P7,Coffee Candy,9400,2,18800,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR26985,357,48,0,Married,"18,14",2022-12-20,P7,Coffee Candy,9400,3,28200,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR91371,357,48,0,Married,"18,14",2022-05-04,P5,Thai Tea,4200,5,21000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR74019,357,48,0,Married,"18,14",2022-08-10,P3,Crackers,7500,2,15000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR7796,357,48,0,Married,"18,14",2022-04-13,P7,Coffee Candy,9400,4,37600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR89077,357,48,0,Married,"18,14",2022-08-23,P10,Cheese Stick,15000,5,75000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR61498,357,48,0,Married,"18,14",2022-08-26,P2,Ginger Candy ,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR56821,357,48,0,Married,"18,14",2022-07-25,P1,Choco Bar,8800,10,88000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR72929,357,48,0,Married,"18,14",2022-05-02,P10,Cheese Stick,15000,5,75000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR36938,330,61,1,Married,7,2022-09-03,P9,Yoghurt,10000,5,50000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR97950,330,61,1,Married,7,2022-08-27,P1,Choco Bar,8800,8,70400,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR38813,330,61,1,Married,7,2022-08-17,P4,Potato Chip,12000,2,24000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR43136,330,61,1,Married,7,2022-06-26,P7,Coffee Candy,9400,5,47000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR70140,330,61,1,Married,7,2022-12-01,P9,Yoghurt,10000,5,50000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR51840,330,61,1,Married,7,2022-11-14,P9,Yoghurt,10000,7,70000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR36570,330,61,1,Married,7,2022-07-17,P5,Thai Tea,4200,2,8400,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR58702,330,61,1,Married,7,2022-02-02,P5,Thai Tea,4200,4,16800,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR77629,330,61,1,Married,7,2022-03-30,P2,Ginger Candy ,3200,4,12800,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR37598,67,19,0,Single,0,2022-02-25,P3,Crackers,7500,5,37500,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR31439,67,19,0,Single,0,2022-09-14,P9,Yoghurt,10000,6,60000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR75493,67,19,0,Single,0,2022-07-17,P2,Ginger Candy ,3200,7,22400,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR54641,67,19,0,Single,0,2022-03-27,P1,Choco Bar,8800,7,61600,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR57556,67,19,0,Single,0,2022-08-09,P9,Yoghurt,10000,2,20000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR94395,67,19,0,Single,0,2022-12-13,P10,Cheese Stick,15000,1,15000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR23865,67,19,0,Single,0,2022-10-02,P8,Oat,16000,1,16000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR43372,67,19,0,Single,0,2022-06-05,P3,Crackers,7500,3,22500,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR6745,67,19,0,Single,0,2022-11-03,P9,Yoghurt,10000,2,20000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR8095,67,19,0,Single,0,2022-02-13,P10,Cheese Stick,15000,1,15000,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR22699,67,19,0,Single,0,2022-06-05,P3,Crackers,7500,6,45000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR93255,67,19,0,Single,0,2022-11-27,P1,Choco Bar,8800,7,61600,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR96581,67,19,0,Single,0,2022-12-23,P3,Crackers,7500,4,30000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR11638,67,19,0,Single,0,2022-01-06,P2,Ginger Candy ,3200,5,16000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR37660,142,23,1,Single,"1,58",2022-11-29,P9,Yoghurt,10000,3,30000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR71650,142,23,1,Single,"1,58",2022-01-15,P5,Thai Tea,4200,5,21000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR18632,142,23,1,Single,"1,58",2022-08-14,P9,Yoghurt,10000,2,20000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR88506,142,23,1,Single,"1,58",2022-05-06,P1,Choco Bar,8800,7,61600,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR17545,142,23,1,Single,"1,58",2022-08-24,P7,Coffee Candy,9400,4,37600,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR66795,142,23,1,Single,"1,58",2022-03-11,P4,Potato Chip,12000,4,48000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR13665,142,23,1,Single,"1,58",2022-07-03,P2,Ginger Candy ,3200,6,19200,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR71073,142,23,1,Single,"1,58",2022-03-26,P5,Thai Tea,4200,3,12600,13,Buana,Buana,General Trade,-1.26916,116.825264
TR97804,142,23,1,Single,"1,58",2022-04-13,P10,Cheese Stick,15000,2,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR12455,142,23,1,Single,"1,58",2022-08-21,P8,Oat,16000,3,48000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR37718,310,23,0,Married,"4,17",2022-07-14,P10,Cheese Stick,15000,2,30000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR26560,310,23,0,Married,"4,17",2022-02-27,P1,Choco Bar,8800,5,44000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR76228,310,23,0,Married,"4,17",2022-07-18,P8,Oat,16000,2,32000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR83792,310,23,0,Married,"4,17",2022-10-16,P3,Crackers,7500,5,37500,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR45877,310,23,0,Married,"4,17",2022-01-30,P4,Potato Chip,12000,3,36000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR67146,310,23,0,Married,"4,17",2022-02-14,P3,Crackers,7500,6,45000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR47753,310,23,0,Married,"4,17",2022-12-04,P3,Crackers,7500,3,22500,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR94169,310,23,0,Married,"4,17",2022-04-23,P10,Cheese Stick,15000,2,30000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR42480,310,23,0,Married,"4,17",2022-07-02,P3,Crackers,7500,6,45000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR1959,310,23,0,Married,"4,17",2022-09-05,P10,Cheese Stick,15000,2,30000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR59189,310,23,0,Married,"4,17",2022-05-09,P7,Coffee Candy,9400,2,18800,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR78287,310,23,0,Married,"4,17",2022-11-22,P2,Ginger Candy ,3200,7,22400,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR97242,310,23,0,Married,"4,17",2022-04-08,P9,Yoghurt,10000,3,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR58845,310,23,0,Married,"4,17",2022-08-04,P2,Ginger Candy ,3200,6,19200,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR36767,310,23,0,Married,"4,17",2022-12-18,P2,Ginger Candy ,3200,4,12800,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR37931,434,37,0,Married,"9,33",2022-11-29,P10,Cheese Stick,15000,3,45000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR47249,434,37,0,Married,"9,33",2022-07-24,P3,Crackers,7500,1,7500,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR29922,434,37,0,Married,"9,33",2022-08-19,P4,Potato Chip,12000,5,60000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR55223,434,37,0,Married,"9,33",2022-12-04,P2,Ginger Candy ,3200,5,16000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR76485,434,37,0,Married,"9,33",2022-01-15,P9,Yoghurt,10000,3,30000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR98356,434,37,0,Married,"9,33",2022-11-23,P2,Ginger Candy ,3200,7,22400,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR36292,434,37,0,Married,"9,33",2022-08-15,P1,Choco Bar,8800,10,88000,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR4760,434,37,0,Married,"9,33",2022-09-20,P7,Coffee Candy,9400,6,56400,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR22235,434,37,0,Married,"9,33",2022-08-26,P4,Potato Chip,12000,1,12000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR74653,434,37,0,Married,"9,33",2022-11-24,P5,Thai Tea,4200,3,12600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR26954,434,37,0,Married,"9,33",2022-08-13,P10,Cheese Stick,15000,5,75000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR86103,434,37,0,Married,"9,33",2022-11-07,P10,Cheese Stick,15000,1,15000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR72876,434,37,0,Married,"9,33",2022-05-07,P9,Yoghurt,10000,7,70000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR37937,45,53,0,Married,"9,25",2022-04-14,P3,Crackers,7500,1,7500,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR20638,45,53,0,Married,"9,25",2022-11-14,P6,Cashew,18000,3,54000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR258,45,53,0,Married,"9,25",2022-09-28,P3,Crackers,7500,4,30000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR32027,45,53,0,Married,"9,25",2022-05-20,P4,Potato Chip,12000,3,36000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR49207,45,53,0,Married,"9,25",2022-10-11,P4,Potato Chip,12000,2,24000,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR93762,45,53,0,Married,"9,25",2022-11-01,P5,Thai Tea,4200,4,16800,7,Buana Indah,Buana,General Trade,3.316694,114.590111
TR36588,45,53,0,Married,"9,25",2022-08-09,P4,Potato Chip,12000,3,36000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR35016,45,53,0,Married,"9,25",2022-08-06,P9,Yoghurt,10000,3,30000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR4583,45,53,0,Married,"9,25",2022-12-24,P5,Thai Tea,4200,2,8400,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR59865,45,53,0,Married,"9,25",2022-10-05,P1,Choco Bar,8800,9,79200,10,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513
TR23529,45,53,0,Married,"9,25",2022-03-25,P4,Potato Chip,12000,2,24000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR84974,45,53,0,Married,"9,25",2022-05-08,P2,Ginger Candy ,3200,3,9600,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR38717,45,53,0,Married,"9,25",2022-01-19,P3,Crackers,7500,3,22500,3,Prima Kota,Prima,Modern Trade,-7.797068,110.370529
TR79482,45,53,0,Married,"9,25",2022-10-02,P10,Cheese Stick,15000,3,45000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR29518,45,53,0,Married,"9,25",2022-04-28,P3,Crackers,7500,1,7500,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR33463,45,53,0,Married,"9,25",2022-02-15,P10,Cheese Stick,15000,5,75000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR86483,45,53,0,Married,"9,25",2022-01-03,P8,Oat,16000,3,48000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR3835,1,55,1,Married,"5,12",2022-09-18,P6,Cashew,18000,3,54000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR6948,1,55,1,Married,"5,12",2022-09-13,P5,Thai Tea,4200,4,16800,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR54475,1,55,1,Married,"5,12",2022-02-23,P8,Oat,16000,1,16000,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR60228,1,55,1,Married,"5,12",2022-07-01,P3,Crackers,7500,5,37500,9,Lingga,Lingga,Modern Trade,-3.654703,128.190643
TR35770,1,55,1,Married,"5,12",2022-11-08,P8,Oat,16000,1,16000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR53831,1,55,1,Married,"5,12",2022-12-06,P10,Cheese Stick,15000,4,60000,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR85122,1,55,1,Married,"5,12",2022-10-28,P7,Coffee Candy,9400,3,28200,5,Bonafid,Gita,General Trade,-7.250445,112.768845
TR14167,1,55,1,Married,"5,12",2022-06-24,P1,Choco Bar,8800,7,61600,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR3712,1,55,1,Married,"5,12",2022-08-08,P10,Cheese Stick,15000,4,60000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR7576,1,55,1,Married,"5,12",2022-05-06,P7,Coffee Candy,9400,2,18800,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR21310,1,55,1,Married,"5,12",2022-09-11,P6,Cashew,18000,2,36000,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR58441,1,55,1,Married,"5,12",2022-06-25,P2,Ginger Candy ,3200,7,22400,8,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753
TR2162,1,55,1,Married,"5,12",2022-06-03,P10,Cheese Stick,15000,4,60000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR72489,1,55,1,Married,"5,12",2022-10-14,P8,Oat,16000,2,32000,13,Buana,Buana,General Trade,-1.26916,116.825264
TR14658,1,55,1,Married,"5,12",2022-10-21,P9,Yoghurt,10000,5,50000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR44292,1,55,1,Married,"5,12",2022-05-05,P3,Crackers,7500,4,30000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666
TR61088,1,55,1,Married,"5,12",2022-07-11,P4,Potato Chip,12000,2,24000,6,Lingga,Lingga,Modern Trade,-5.135399,119.42379
TR38830,74,3,1,Married,"5,09",2022-04-15,P10,Cheese Stick,15000,3,45000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR45683,74,3,1,Married,"5,09",2022-04-12,P4,Potato Chip,12000,4,48000,11,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403
TR42955,74,3,1,Married,"5,09",2022-09-04,P2,Ginger Candy ,3200,5,16000,2,Prima Kelapa Dua,Prima,Modern Trade,-6.914864,107.608238
TR55066,74,3,1,Married,"5,09",2022-11-19,P8,Oat,16000,1,16000,14,Priangan,Priangan,Modern Trade,-5.45,105.26667
TR30908,74,3,1,Married,"5,09",2022-08-03,P7,Coffee Candy,9400,5,47000,12,Prestasi Utama,Prestasi,General Trade,-2.990934,104.756554
TR38834,247,33,1,Married,"8,11",2022-11-14,P5,Thai Tea,4200,2,8400,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
TR59105,247,33,1,Married,"8,11",2022-04-28,P9,Yoghurt,10000,6,60000,4,Gita Ginara,Gita,General Trade,-6.966667,110.416664
